it-it,Crystal-Ball-Mycroft-Skill.random.answer,Sì
it-it,Crystal-Ball-Mycroft-Skill.random.answer,No
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Prova a chiedermelo più tardi
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Decisamente
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Ovviamente no
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Certamente
it-it,Crystal-Ball-Mycroft-Skill.random.answer,No
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Perché no?
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Non ci scommetterei
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Puoi scommetterci!
it-it,Crystal-Ball-Mycroft-Skill.random.answer,Non trattenere il respiro
it-it,Number-Guess-Mycroft-Skill.correct,Giusto!
it-it,Number-Guess-Mycroft-Skill.correct,Hai indovinato!
it-it,Number-Guess-Mycroft-Skill.correct,Corretto!
it-it,Number-Guess-Mycroft-Skill.correct,Questo è il numero!
it-it,Number-Guess-Mycroft-Skill.correct,Bel lavoro!
it-it,Number-Guess-Mycroft-Skill.correct,Hai vinto!
it-it,Number-Guess-Mycroft-Skill.get.lower,Quale vuoi che sia il limite inferiore?
it-it,Number-Guess-Mycroft-Skill.get.upper,Quale vuoi che sia il limite superiore?
it-it,Number-Guess-Mycroft-Skill.guess,Indovina il numero
it-it,Number-Guess-Mycroft-Skill.guess,Quale pensi che sia il numero
it-it,Number-Guess-Mycroft-Skill.guess,Indovina
it-it,Number-Guess-Mycroft-Skill.input.error,Non ho capito cosa hai detto
it-it,Number-Guess-Mycroft-Skill.input.error,Qualcosa è andato storto mentre stavo cercando di capirti
it-it,Number-Guess-Mycroft-Skill.input.error,Si è verificato un errore di input
it-it,Number-Guess-Mycroft-Skill.input.error,Potresti ripeterlo?
it-it,Number-Guess-Mycroft-Skill.invalid.input,Quella risposta non era valida. Ho bisogno di un numero
it-it,Number-Guess-Mycroft-Skill.invalid.input,Si prega di rispondere con un numero
it-it,Number-Guess-Mycroft-Skill.invalid.input,Devi rispondere con un numero
it-it,Number-Guess-Mycroft-Skill.invalid.input,Questo non è un numero
it-it,Number-Guess-Mycroft-Skill.start.game,OK giochiamo
it-it,Number-Guess-Mycroft-Skill.start.game,Che il gioco abbia inizio
it-it,Number-Guess-Mycroft-Skill.start.game,Iniziamo il gioco
it-it,Number-Guess-Mycroft-Skill.start.game,Iniziamo
it-it,Number-Guess-Mycroft-Skill.start.game,Vediamo cosa hai
it-it,Number-Guess-Mycroft-Skill.start.game,Tutto apposto. Giochiamo a indovina il numero
it-it,Number-Guess-Mycroft-Skill.too.high,Troppo alto
it-it,Number-Guess-Mycroft-Skill.too.low,Troppo basso
it-it,aircrack.cannot.sudo,Errore non riesco dare sudo con comandi aircrack senza una password. Si prega di consultare github punto com barra JonStratton barra skill-aircrack per le note sull'accesso sudo.
it-it,aircrack.captured.handshake,Handshake catturato
it-it,aircrack.confirm.permission,L'accesso a una rete Wi-Fi senza essere autorizzato all'uso può essere illegale. Confermare di disporre dell'autorizzazione per connettersi a questa rete dicendo SÌ altrimenti pronunciare NO per annullare.
it-it,aircrack.deauthing.clients,Sto rimuovendo i client connessi alla rete {{selected_network}}.
it-it,aircrack.interfaces.are,Le seguenti interfacce sono disponibili: {{available_networks}}
it-it,aircrack.interfaces.are,Ecco le interfacce disponibili: {{available_interfaces}}
it-it,aircrack.interfaces.are,{{available_interfaces}} sono disponibili.
it-it,aircrack.monitor.stopped.early,Il monitor si è fermato prima che l'handshake fosse catturato.
it-it,aircrack.networks.are,Le seguenti reti sono disponibili: {{available_networks}}
it-it,aircrack.no.interfaces,Non ci sono interfacce disponibili.
it-it,aircrack.no.networks,Non ci sono reti disponibili.
it-it,aircrack.no.password,Password non trovata.
it-it,aircrack.no.such.interface,Nessuna interfaccia trovata.
it-it,aircrack.no.such.network,Nessuna rete trovata.
it-it,aircrack.recovered.password,Recuperata la seguente password: {{password}}
it-it,aircrack.select.interface.first,Si prega di selezionare prima l'interfaccia.
it-it,aircrack.selected.interface,Selezionata l'interfaccia {{selected_interface}}.
it-it,aircrack.selected.network,Selezionato la rete {{selected_network}}.
it-it,aircrack.start.monitor,Avvio del monitor
it-it,aircrack.stop.monitor,Arresto del monitor
it-it,audio-record.audio.record.disk.full,Spazio libero su disco insufficiente per registrare audio
it-it,audio-record.audio.record.disk.full,La registrazione audio non è possibile. Devi liberare un po' del disco
it-it,audio-record.audio.record.disk.full,Hai raggiunto il massimo utilizzo del disco. Liberare spazio per registrare un audio
it-it,audio-record.audio.record.no.recording,Non c'è nessuna registrazione disponibile
it-it,audio-record.audio.record.no.recording,Nessuna registrazione trovata
it-it,audio-record.audio.record.removed,Registrazione cancellata
it-it,audio-record.audio.record.removed,Registrazione rimossa
it-it,audio-record.audio.record.removed,Cancellazione
it-it,audio-record.audio.record.start,Registrazione audio
it-it,audio-record.audio.record.start,Avvio la registrazione audio
it-it,audio-record.audio.record.start,Registrazione audio iniziata
it-it,audio-record.audio.record.start.duration,Registrazione audio per {{duration}} secondi
it-it,audio-record.audio.record.start.duration,Avvio della registrazione audio per {{duration}} secondi
it-it,audio-record.audio.record.start.duration,Registrazione audio per {{duration}} secondi inizializzata
it-it,audio-record.audio.record.stop,La registrazione audio è terminata
it-it,audio-record.audio.record.stop,Fermata la registrazione audio
it-it,audio-record.audio.record.stop,La registrazione audio è stata fermata
it-it,audio-record.audio.record.stop.play,Riproduzione audio terminata
it-it,audio-record.audio.record.stop.play,Interruzione della riproduzione audio
it-it,audio-record.audio.record.stop.play,La riproduzione audio è stata interrotta
it-it,auto-volume-skill.activate,va bene
it-it,auto-volume-skill.activate,OK
it-it,auto-volume-skill.activate,Volume automatico attivato
it-it,auto-volume-skill.activate,Ho attivato il volume automatico
it-it,auto-volume-skill.deactivate,va bene
it-it,auto-volume-skill.deactivate,OK
it-it,auto-volume-skill.deactivate,Il volume automatico è disattivato
it-it,auto-volume-skill.deactivate,Ho appena disattivato il volume automatico
it-it,auto-volume-skill.reset,Ho appena resettato il volume automatico
it-it,cocktail.NotFound,Mi spiace non trovo il drink richiesto
it-it,cocktail.NotFound,Ho paura di non aver trovato niente
it-it,cocktail.YouWillNeed,Servono {ingredients} e {final_ingredient}
it-it,cocktail.YouWillNeed,Ti servono {ingredients} e {final_ingredient}
it-it,cocktail.YouWillNeed,Gli ingredienti richiesti sono: {ingredients} e {final_ingredient}
it-it,configuration.config.no_change,La configurazione non è cambiata
it-it,configuration.config.no_change,Nessuna modifica da applicare
it-it,configuration.config.not.paired,Impossibile recuperare la configurazione il dispositivo non è accoppiato.
it-it,configuration.config.not.paired,Impossibile aggiornare la configurazione si prega di accoppiare il dispositivo.
it-it,configuration.config.updated,Configurazione aggiornata.
it-it,configuration.config.updated,La configurazione del dispositivo è stata aggiornata.
it-it,configuration.config.updated,Il dispositivo è stato configurato.
it-it,configuration.download.started,Sto scaricando il nuovo listener questo richiederà alcuni secondi e non potrai utilizzarmi fino al completamento. Dammi un minuto prima di tentare di attivarmi di nuovo.
it-it,configuration.get.listener,Il listener corrente è {{listener}}.
it-it,configuration.get.listener,Il listener è impostato su {{listener}}
it-it,configuration.i.am.at,Io sono a {{city}} {{state}} {{country}}
it-it,configuration.i.am.at,Le mie impostazioni mi dicono che sono a {{city}} {{state}} {{country}}
it-it,configuration.listener.same,Il listener e' già impostato su {{listener}}.
it-it,configuration.models.not.found,Non sono riuscito a trovare alcun file modello da aggiornare.
it-it,configuration.models.updated,Ho aggiornato i modelli Precise.
it-it,configuration.must.update,Si prega di aggiornare il software prima di procedere.
it-it,configuration.my.name.is,Il mio nome è {{nome}}
it-it,configuration.my.name.is,Mi chiamo {{nome}}
it-it,configuration.not.precise,Il listener non è impostato su Precise.
it-it,configuration.set.listener,Ho impostato il listner su {{listener}}.
it-it,configuration.set.listener,Ho impostato il modulo ascoltatore su {{listener}}.
it-it,count-skill.count_error,Non ho capito.
it-it,count-skill.count_error,Mi sono perso qualcosa.
it-it,count-skill.count_error,Ripeti?
it-it,count-skill.count_error,Scusami. Non l'ho sentito.
it-it,count-skill.count_start,Il conteggio fino a {number}. inizia ora!
it-it,count-skill.count_stop,Fatto!
it-it,count-skill.count_stop,Finito!
it-it,count-skill.countdown_start,Il conto alla rovescia da {number}. Inizia ora!
it-it,count-skill.countdown_stop,Fatto!
it-it,count-skill.countdown_stop,Finito!
