it-it,Crystal-Ball-Mycroft-Skill.CrystalBall,Sfera di cristallo
it-it,Crystal-Ball-Mycroft-Skill.CrystalBall,Specchio specchio delle mie brame
it-it,Crystal-Ball-Mycroft-Skill.Future,futuro
it-it,Crystal-Ball-Mycroft-Skill.Future,domani
it-it,Crystal-Ball-Mycroft-Skill.Query,Dimmi
it-it,Crystal-Ball-Mycroft-Skill.Query,Cosa
it-it,Number-Guess-Mycroft-Skill.NumberGuess,Indovina numero
it-it,Number-Guess-Mycroft-Skill.NumberGuess,gioco indovina numero
it-it,Number-Guess-Mycroft-Skill.Play,Gioca
it-it,Number-Guess-Mycroft-Skill.Play,Inizia una partita
it-it,Number-Guess-Mycroft-Skill.Suggest,Facciamo
it-it,Number-Guess-Mycroft-Skill.Suggest,Lasciateci
it-it,Number-Guess-Mycroft-Skill.Suggest,Perché noi non
it-it,Number-Guess-Mycroft-Skill.Suggest,Che ne dici se noi
it-it,Number-Guess-Mycroft-Skill.Suggest,Dovremmo
it-it,aircrack.Clients,cliente
it-it,aircrack.Clients,clienti
it-it,aircrack.Clients,connessione
it-it,aircrack.Clients,connessioni
it-it,aircrack.Crack,rottura
it-it,aircrack.Crack,hack
it-it,aircrack.Deauth,rimuovere
it-it,aircrack.Deauth,non autenticare
it-it,aircrack.Deauth,disconnetti
it-it,aircrack.Deauth,non autenticare
it-it,aircrack.Deauth,non autenticare
it-it,aircrack.Interface,dispositivi
it-it,aircrack.Interface,interfacce
it-it,aircrack.Interface,dispositivo
it-it,aircrack.Interface,interfaccia
it-it,aircrack.List,elenco
it-it,aircrack.List,scansiona
it-it,aircrack.Monitor,monitor
it-it,aircrack.Monitor,monitorizza
it-it,aircrack.Monitor,scarica
it-it,aircrack.Monitor,scarica
it-it,aircrack.Network,reti wireless
it-it,aircrack.Network,reti
it-it,aircrack.Network,rete wireless
it-it,aircrack.Network,rete
it-it,aircrack.Network,rete wifi
it-it,aircrack.Network,reti wifi
it-it,aircrack.Password,password
it-it,aircrack.Password,password
it-it,aircrack.Select,seleziona
it-it,aircrack.Select,usa
it-it,aircrack.Start,avvia
it-it,aircrack.Start,inizia
it-it,aircrack.Stop,ferma
it-it,aircrack.Stop,finisci
it-it,audio-record.AudioRecordSkillDeleteVerb,cancella
it-it,audio-record.AudioRecordSkillDeleteVerb,elimina
it-it,audio-record.AudioRecordSkillDeleteVerb,rimuovi
it-it,audio-record.AudioRecordSkillKeyword,registra
it-it,audio-record.AudioRecordSkillKeyword,registrazione
it-it,audio-record.AudioRecordSkillPlayVerb,suona
it-it,audio-record.AudioRecordSkillPlayVerb,suonare
it-it,audio-record.AudioRecordSkillPlayVerb,riproduci
