de-de,Crystal-Ball-Mycroft-Skill.CrystalBall,Kristallkugel
de-de,Crystal-Ball-Mycroft-Skill.CrystalBall,Spieglein Spieglein
de-de,Crystal-Ball-Mycroft-Skill.Future,Zukunft
de-de,Crystal-Ball-Mycroft-Skill.Future,morgen
de-de,Crystal-Ball-Mycroft-Skill.Query,Sag mir
de-de,Crystal-Ball-Mycroft-Skill.Query,Was
de-de,Number-Guess-Mycroft-Skill.NumberGuess,errate Zahl
de-de,Number-Guess-Mycroft-Skill.NumberGuess,Zahl Ratespiel
de-de,Number-Guess-Mycroft-Skill.Play,Spiele
de-de,Number-Guess-Mycroft-Skill.Play,starte ein Spiel
de-de,Number-Guess-Mycroft-Skill.Suggest,Lass uns
de-de,Number-Guess-Mycroft-Skill.Suggest,Lass uns
de-de,Number-Guess-Mycroft-Skill.Suggest,Warum nicht
de-de,Number-Guess-Mycroft-Skill.Suggest,Wie wäre es mit uns
de-de,Number-Guess-Mycroft-Skill.Suggest,Wir sollten
de-de,Skill-Gui-Examples.gui.example.eight,Audioplayer-Beispiele anzeigen
de-de,Skill-Gui-Examples.gui.example.eight,Beispiel (|für) Audiodelegierten anzeigen
de-de,Skill-Gui-Examples.gui.example.five,Beispiel (für|) (|einen) proportionalen Delegaten anzeigen
de-de,Skill-Gui-Examples.gui.example.five,Beispiel Autofit-Label anzeigen
de-de,Skill-Gui-Examples.gui.example.five.wrapText,Beispiel für einen proportionalen Zeilenumbruch
de-de,Skill-Gui-Examples.gui.example.five.wrapText,Beispiel automatischen Etikettenumbruch
de-de,Skill-Gui-Examples.gui.example.four,beispiel für einfliegendes zeigen
de-de,Skill-Gui-Examples.gui.example.menu,Gui Beispiele zeigen
de-de,Skill-Gui-Examples.gui.example.menu,GUI-Testbeispiele anzeigen
de-de,Skill-Gui-Examples.gui.example.menu,Beispielmenü anzeigen
de-de,Skill-Gui-Examples.gui.example.one,Einfaches Textbeispiel anzeigen
de-de,Skill-Gui-Examples.gui.example.seven,Beispiel für Ereignisse anzeigen
de-de,Skill-Gui-Examples.gui.example.six,Beispiel für Listenansicht anzeigen 
de-de,Skill-Gui-Examples.gui.example.three,Beispiel für paginierten Text anzeigen 
de-de,Skill-Gui-Examples.gui.example.two,Einfaches Bildbeispiel anzeigen 
de-de,aircrack.Clients,Klient
de-de,aircrack.Clients,Klienten
de-de,aircrack.Clients,Verbindung
de-de,aircrack.Clients,Verbindungen
de-de,aircrack.Crack,knacken
de-de,aircrack.Crack,hacken
de-de,aircrack.Deauth,deauth
de-de,aircrack.Deauth,deauthenticate
de-de,aircrack.Deauth,trennen
de-de,aircrack.Deauth,dee auturisieren
de-de,aircrack.Deauth,dee authentifizieren
de-de,aircrack.Interface,Geräte
de-de,aircrack.Interface,Schnittstellen
de-de,aircrack.Interface,Gerät
de-de,aircrack.Interface,Schnittstelle
de-de,aircrack.List,Liste
de-de,aircrack.List,suche
de-de,aircrack.Monitor,Monitor
de-de,aircrack.Monitor,Überwachen
de-de,aircrack.Monitor,Auszug
de-de,aircrack.Monitor,laden
de-de,aircrack.Network,drahtlose Netzwerke
de-de,aircrack.Network,Netzwerke
de-de,aircrack.Network,drahtloses Netzwerk
de-de,aircrack.Network,Netzwerk
de-de,aircrack.Network,WiFi-Netzwerk
de-de,aircrack.Network,WiFi-Netzwerke
de-de,aircrack.Password,Passwort
de-de,aircrack.Password,Passwort
de-de,aircrack.Select,auswählen
de-de,aircrack.Select,benutzen
de-de,aircrack.Start,starte
de-de,aircrack.Start,beginne
de-de,aircrack.Stop,anhalten
de-de,aircrack.Stop,ende
de-de,avmusic.neon.AVmusicKeyword,AVmusik
de-de,avmusic.neon.AVmusicKeyword,AV show
de-de,avmusic.neon.AVmusicKeyword,A V show
