de-de,alarm.alarm.status,Status der Alarme
de-de,alarm.alarm.status,Welche Alarme habe ich?
de-de,alarm.alarm.status,Habe ich irgendwelche Alarme?
de-de,alarm.alarm.status,Habe ich irgendwelche Alarme eingestellt?
de-de,alarm.alarm.status,Wann ist mein nächster Alarm?
de-de,alarm.alarm.status,Status des Alarms
de-de,alarm.alarm.status,Status des {time} Alarms
de-de,alarm.alarm.status,Status des {time} {ampm} Alarms
de-de,alarm.alarm.status,Status des {time} {daytype} Alarms
de-de,alarm.alarm.status,Status des {time} {ampm} {daytype} Alarms
de-de,alarm.alarm.status,status meines {time} alarm
de-de,alarm.alarm.status,status meines {time} {ampm} alarm
de-de,alarm.alarm.status,status meines {time} {daytype} alarm
de-de,alarm.alarm.status,status meines {time} {ampm} {daytype} alarm
de-de,alarm.alarm.status,Wie viel Zeit bleibt noch übrig? bis {time}
de-de,alarm.alarm.status,Wie viel Zeit bleibt noch übrig? bis {time} {ampm}
de-de,alarm.alarm.status,Wie viel Zeit bleibt noch übrig? bis {time} {daytype}
de-de,alarm.alarm.status,Wie viel Zeit bleibt noch übrig? bis {time} {ampm} {daytype}
de-de,alarm.alarm.status,Zeit übrig auf meinen {time} alarm
de-de,alarm.alarm.status,Zeit übrig auf meinen {time} {ampm} alarm
de-de,alarm.alarm.status,Zeit übrig auf meinem {time} {daytype} alarm
de-de,alarm.alarm.status,Zeit übrig auf meinem {time} {ampm} {daytype} alarm
de-de,alarm.alarm.status,Zeit übrig auf meinem {length} alarm
de-de,alarm.alarm.status,Wie viel Zeit bleibt noch übrig? {length} alarm
de-de,alarm.delete,delete the {time} alarm.
de-de,alarm.delete,delete the {time} {ampm} alarm.
de-de,alarm.delete,delete my {time} alarm.
de-de,alarm.delete,delete my {time} {ampm} alarm.
de-de,alarm.delete,erase the {time} alarm.
de-de,alarm.delete,erase the {time} {ampm} alarm.
de-de,alarm.delete,erase my {time} alarm.
de-de,alarm.delete,erase my {time} {ampm} alarm.
de-de,alarm.delete,remove the {time} alarm.
de-de,alarm.delete,remove the {time} {ampm} alarm.
de-de,alarm.delete,remove my {time} alarm.
de-de,alarm.delete,remove my {time} {ampm} alarm.
de-de,alarm.delete,cancel the {time} alarm.
de-de,alarm.delete,cancel the {time} {ampm} alarm.
de-de,alarm.delete,cancel my {time} alarm.
de-de,alarm.delete,cancel my {time} {ampm} alarm.
de-de,alarm.delete.all,erase alarms.
de-de,alarm.delete.all,erase my alarms.
