es-lm,Crystal-Ball-Mycroft-Skill.CrystalBall,Bola de cristal
es-lm,Crystal-Ball-Mycroft-Skill.CrystalBall,Espejito espejito
es-lm,Crystal-Ball-Mycroft-Skill.Future,futuro
es-lm,Crystal-Ball-Mycroft-Skill.Future,mañana
es-lm,Crystal-Ball-Mycroft-Skill.Query,Dime
es-lm,Crystal-Ball-Mycroft-Skill.Query,Qué
es-lm,Number-Guess-Mycroft-Skill.NumberGuess,Adivina el número
es-lm,Number-Guess-Mycroft-Skill.NumberGuess,juego de adivinar el número
es-lm,Number-Guess-Mycroft-Skill.Play,Jugar
es-lm,Number-Guess-Mycroft-Skill.Play,Empieza una partida
es-lm,Number-Guess-Mycroft-Skill.Suggest,Vamos
es-lm,Number-Guess-Mycroft-Skill.Suggest,Déjanos
es-lm,Number-Guess-Mycroft-Skill.Suggest,Por qué no
es-lm,Number-Guess-Mycroft-Skill.Suggest,Qué tal si
es-lm,Number-Guess-Mycroft-Skill.Suggest,Deberíamos
es-lm,cocktail.Again,otra vez
es-lm,cocktail.Ingredients,ingrediente
es-lm,cocktail.Ingredients,ingredientes
es-lm,cocktail.TellMe,cuáles son
es-lm,cocktail.TellMe,dime
es-lm,cocktail.What,cuál era
es-lm,cocktail.What,cuáles eran
es-lm,white-house-adventure.Delete,borrar
es-lm,white-house-adventure.Delete,borra
es-lm,white-house-adventure.Play,jugar
es-lm,white-house-adventure.Play,ir a
es-lm,white-house-adventure.Play,ir a
es-lm,white-house-adventure.Save,guardar
es-lm,white-house-adventure.Save,guardar partida
es-lm,white-house-adventure.Save,guardado
es-lm,white-house-adventure.Zork,zork
es-lm,white-house-adventure.Zork,bandeja de entrada
es-lm,white-house-adventure.Zork,casa blanca
