pl-pl,Crystal-Ball-Mycroft-Skill.CrystalBall,Kryształowa kula
pl-pl,Crystal-Ball-Mycroft-Skill.CrystalBall,lustro lustro
pl-pl,Crystal-Ball-Mycroft-Skill.Future,przyszłość
pl-pl,Crystal-Ball-Mycroft-Skill.Future,jutro
pl-pl,Crystal-Ball-Mycroft-Skill.Query,powiedz mi
pl-pl,Crystal-Ball-Mycroft-Skill.Query,co
pl-pl,cocktail.Again,ponownie
pl-pl,cocktail.Ingredients,składnik
pl-pl,cocktail.Ingredients,składniki
pl-pl,cocktail.TellMe,jakie są
pl-pl,cocktail.TellMe,powiedz mi
pl-pl,cocktail.What,co było
pl-pl,cocktail.What,co było
pl-pl,white-house-adventure.Delete,usuń
pl-pl,white-house-adventure.Play,graj
pl-pl,white-house-adventure.Play,idź do
pl-pl,white-house-adventure.Play,idź do
pl-pl,white-house-adventure.Save,zapis
pl-pl,white-house-adventure.Save,zapis gry
pl-pl,white-house-adventure.Save,zapisano
pl-pl,white-house-adventure.Zork,zork
pl-pl,white-house-adventure.Zork,Skrzynka Pocztowa
pl-pl,white-house-adventure.Zork,biały dom
