pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Sim
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Não
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Tente perguntar novamente depois
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Certamente
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Claro que não
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Com certeza
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Neca
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Por que não?
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Eu não contaria com isso
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Pode apostar!
pt-br,Crystal-Ball-Mycroft-Skill.random.answer,Não conte com isso
pt-br,Number-Guess-Mycroft-Skill.correct,Está certo!
pt-br,Number-Guess-Mycroft-Skill.correct,Você entendeu!
pt-br,Number-Guess-Mycroft-Skill.correct,Correto!
pt-br,Number-Guess-Mycroft-Skill.correct,Esse é o número!
pt-br,Number-Guess-Mycroft-Skill.correct,Bom trabalho!
pt-br,Number-Guess-Mycroft-Skill.correct,Você venceu!
pt-br,Number-Guess-Mycroft-Skill.get.lower,Qual que você quer que seja o limite inferior?
pt-br,Number-Guess-Mycroft-Skill.get.upper,Qual que você quer que seja o limite superior?
pt-br,Number-Guess-Mycroft-Skill.guess,Adivinhe o número
pt-br,Number-Guess-Mycroft-Skill.guess,Qual número você acha que é?
pt-br,Number-Guess-Mycroft-Skill.guess,Adivinhe
pt-br,Number-Guess-Mycroft-Skill.input.error,Eu não consegui entender o que você disse
pt-br,Number-Guess-Mycroft-Skill.input.error,Algo deu errado enquanto eu tentava entender isso
pt-br,Number-Guess-Mycroft-Skill.input.error,Um erro de entrada aconteceu
pt-br,Number-Guess-Mycroft-Skill.input.error,Pode repetir?
pt-br,Number-Guess-Mycroft-Skill.invalid.input,Essa resposta foi inválida. Eu preciso de um número
pt-br,Number-Guess-Mycroft-Skill.invalid.input,Por favor responda com um número
pt-br,Number-Guess-Mycroft-Skill.invalid.input,Você precisa responder com um número
pt-br,Number-Guess-Mycroft-Skill.invalid.input,Isso não é um número
pt-br,Number-Guess-Mycroft-Skill.start.game,OK vamos jogar
pt-br,Number-Guess-Mycroft-Skill.start.game,Que comece o jogo
pt-br,Number-Guess-Mycroft-Skill.start.game,Iniciando o jogo
pt-br,Number-Guess-Mycroft-Skill.start.game,Vamos começar
pt-br,Number-Guess-Mycroft-Skill.start.game,Vamos ver o que você tem
pt-br,Number-Guess-Mycroft-Skill.start.game,Tudo bem. Vamos jogar Adivinhe o Número
pt-br,Number-Guess-Mycroft-Skill.too.high,Muito alto
pt-br,Number-Guess-Mycroft-Skill.too.low,Muito baixo
pt-br,aircrack.cannot.sudo,Erro eu não consigo dar sudo nos comandos do aircrack sem uma senha. Por favor veja as notas do github.com/JonStratton/skill-aircrack sobre sudo
pt-br,aircrack.captured.handshake,aperto de mão capturado
pt-br,aircrack.confirm.permission,Acessar uma rede wifi que você não esteja autorizado a usar pode ser ilegal. Por favor confirme que você tem permissão para se conectar a esta rede dizendo SIM caso contrário diga NÃO para cancelar.
pt-br,aircrack.deauthing.clients,Clientes desautenticados conectados a rede {{selected_network}}.
pt-br,aircrack.interfaces.are,As seguintes interfaces estão disponíveis: {{available_interfaces}}
pt-br,aircrack.interfaces.are,Aqui estão as interfaces disponíveis: {{available_interfaces}}
pt-br,aircrack.interfaces.are,{{available_interfaces}} estão disponíveis. 
pt-br,aircrack.monitor.stopped.early,O monitor parou antes da captura do aperto de mão.
pt-br,aircrack.networks.are,As seguintes redes estão disponíveis: {{available_networks}}
pt-br,aircrack.no.interfaces,Não há interfaces disponíveis.
pt-br,aircrack.no.networks,Não há redes disponíveis.
pt-br,aircrack.no.password,Nenhuma senha encontrada.
pt-br,aircrack.no.such.interface,Tal interface não foi encontrada. 
pt-br,aircrack.no.such.network,Tal rede não foi encontrada.
pt-br,aircrack.recovered.password,A seguinte senha foi recuperada: {{password}}
pt-br,aircrack.select.interface.first,Favor selecionar a interface primeiro.
pt-br,aircrack.selected.interface,Interface {{selected_interface}} selecionada.
pt-br,aircrack.selected.network,Rede {{selected_network}} selecionada.
pt-br,aircrack.start.monitor,Iniciando o Monitor
pt-br,aircrack.stop.monitor,Parando o Monitor
pt-br,auto-volume-skill.activate,OK
pt-br,auto-volume-skill.activate,Auto volume ativado
pt-br,auto-volume-skill.activate,Eu ativei o auto volume
pt-br,auto-volume-skill.deactivate,OK
pt-br,auto-volume-skill.deactivate,Auto volume desativado
pt-br,auto-volume-skill.deactivate,Desativei auto volume
pt-br,auto-volume-skill.reset,Eu desliguei agora o volume automático
